"Affy133aProbeID","Gene.Symbol.x","LocusLink.x","pvalueCox55","HazardRatio55","HR55lower95","HR55upper95","HR.SD55","pvalueCox65","HazardRatio65","HR65lower95","HR65upper95","ModuleColor55","HR.SD65","colorh1","GS55","kTotal","kWithin","kOut","kDiff","GS65","kTotal.1","kWithin.1","kOut.1","kDiff.1"
"212498_at","212498_at","212498_at",0.741,1.13,0.648,1.98,0.285,0.9,1.01,0.61,1.67,"grey",0.258,"grey",0.130181792020672,48.8363311279541,19.4015722601813,29.4347588677727,-10.0331866075914,0.0457574905606751,40.5945009220776,14.9177738617792,25.6767270602985,-10.7589531985193
"212501_at","CEBPB","1051",0.981,0.654,0.373,1.14,0.286,0.111,1.47,0.875,2.46,"blue",0.263,"blue",0.0083309926200515,116.353147179666,76.3158216071354,40.0373255725307,36.2784960346047,0.954677021213343,49.842784289411,25.6289014365915,24.2138828528195,1.41501858377205
"212504_at","KIAA0934","22982",0.87,1.07,0.609,1.88,0.288,0.0424,0.664,0.397,1.11,"grey",0.263,"grey",0.0604807473813815,19.7246264474655,12.9653314953035,6.75929495216202,6.20603654314147,1.37263414340727,17.6987534946353,9.29702340391606,8.40173009071928,0.895293313196785
"212508_at","MOAP1","64112",0.317,1.58,0.898,2.77,0.287,0.817,1.06,0.637,1.75,"turquoise",0.258,"turquoise",0.498940737782249,262.808323544745,240.003701914969,22.8046216297757,217.199080285194,0.0877779434675845,211.99360358759,197.143127805010,14.8504757825807,182.292652022429
"212510_at","KIAA0089","23171",0.138,1.4,0.799,2.44,0.285,0.717,1.32,0.791,2.2,"turquoise",0.261,"turquoise",0.860120913598763,153.152684744926,139.141227544077,14.0114572008485,125.129770343229,0.1444808443322,25.0931671172057,19.9904589885745,5.10270812863125,14.8877508599432
"212518_at","PIP5K1C","23396",0.11,1.43,0.815,2.5,0.286,0.872,1.03,0.615,1.72,"turquoise",0.263,"turquoise",0.958607314841775,48.6360557442288,43.3876089100498,5.24844683417903,38.1391620758707,0.0594835150674328,28.3182350161603,24.7128913735146,3.60534364264567,21.1075477308689
"212528_at","212528_at","212528_at",0.717,0.96,0.549,1.68,0.285,0.993,1.57,0.929,2.64,"grey",0.266,"grey",0.1444808443322,14.3009815677782,6.19323248354348,8.10774908423473,-1.91451660069125,0.00305075150461883,11.6162892962809,1.59417184494905,10.0221174513319,-8.42794560638285
"212533_at","WEE1","7465",0.951,1.02,0.576,1.82,0.293,0.0585,1.51,0.91,2.52,"turquoise",0.26,"turquoise",0.0218194830625861,29.1628073654838,16.2858544127243,12.8769529527596,3.40890145996470,1.23284413391782,22.7079101297479,14.5873245009706,8.12058562877731,6.46673887219326
"212538_at","DOCK9","23348",0.168,1.31,0.753,2.29,0.284,0.999,1.07,0.637,1.79,"turquoise",0.264,"turquoise",0.774690718274137,126.172174197057,98.7657092319709,27.4064649650862,71.3592442668847,0.000434511774017692,94.182112980242,79.4571641265612,14.7249488536808,64.7322152728804
"212543_at","AIM1","202",0.07,0.93,0.533,1.62,0.283,0.732,1.35,0.814,2.25,"grey",0.259,"grey",1.15490195998574,105.543795403906,30.5771809146059,74.9666144893004,-44.3894335746946,0.135488918941608,23.6671871781096,9.43231928917299,14.2348678889366,-4.80254859976358
"212544_at","TRIP3","9326",0.267,1.28,0.73,2.23,0.285,0.0264,1.49,0.897,2.47,"grey",0.259,"grey",0.573488738635425,15.3441852232154,5.72069221687129,9.62349300634408,-3.90280078947279,1.57839607313017,1.47186666587536,0.453100502181561,1.01876616369379,-0.565665661512234
"212547_at","212547_at","212547_at",0.287,0.757,0.433,1.32,0.285,0.808,0.719,0.43,1.2,"grey",0.263,"grey",0.542118103266008,22.7912706443071,14.7321672185627,8.0591034257444,6.67306379281831,0.0925886392254138,15.3570578520586,9.99280461851645,5.36425323354215,4.62855138497431
"212550_at","STAT5B","6777",0.899,1.05,0.601,1.83,0.283,0.162,0.687,0.404,1.17,"grey",0.271,"grey",0.0462403082667712,18.4032319451638,6.91110273964566,11.4921292055181,-4.58102646587249,0.790484985457369,1.47298064022899,0.894208191266396,0.578772448962594,0.315435742303802
"212551_at","CAP2","10486",0.028,1.41,0.805,2.46,0.286,0.0658,0.501,0.298,0.843,"turquoise",0.265,"turquoise",1.55284196865778,48.6748210223062,38.9956264071449,9.6791946151613,29.3164317919836,1.18177410638604,42.157546769287,37.8122765286928,4.34527024059422,33.4670062880985
"212552_at","HPCAL1","3241",0.0231,2.3,1.28,4.14,0.3,0.675,0.943,0.57,1.56,"turquoise",0.257,"turquoise",1.63638802010786,107.884202146599,100.717177177235,7.16702496936415,93.5501522078709,0.170696227168975,85.8202065225388,79.6219106823242,6.19829584021464,73.4236148421096
"212559_at","PRKAR1B","5575",0.313,1.52,0.869,2.67,0.287,0.539,0.808,0.487,1.34,"turquoise",0.258,"turquoise",0.504455662453551,202.003052714724,187.287461091578,14.7155916231467,172.571869468431,0.268411234813261,161.041449793296,149.547364803275,11.4940849900211,138.053279813254
"212574_x_at","C19orf6","91304",0.124,0.569,0.32,1.01,0.294,0.611,1.11,0.673,1.84,"grey",0.257,"grey",0.906578314837765,34.9353109342029,11.9845035141657,22.9508074200372,-10.9663039058715,0.213958789757446,6.97073011129175,4.33995692402584,2.63077318726591,1.70918373675994
"212584_at","AQR","9716",0.119,0.667,0.377,1.18,0.29,0.287,0.952,0.572,1.58,"turquoise",0.26,"turquoise",0.924453038607469,19.6218895216238,15.7504230331636,3.87146648846016,11.8789565447035,0.542118103266008,2.13401722143927,1.09952778391732,1.03448943752195,0.0650383463953754
"212588_at","PTPRC","5788",0.915,0.836,0.479,1.46,0.284,0.449,1.01,0.612,1.68,"blue",0.257,"blue",0.0385789059335517,137.013405824468,112.710289731504,24.3031160929646,88.4071736385391,0.347753658996677,36.2585827932342,31.0919673119686,5.16661548126554,25.9253518307031
"212592_at","IGJ","3512",0.551,1.02,0.585,1.78,0.284,0.653,0.607,0.362,1.02,"grey",0.264,"grey",0.258848401148215,29.0937074813732,13.9722915206596,15.1214159607136,-1.14912444005394,0.185086818724926,10.2302902833460,7.20973338591501,3.02055689743098,4.18917648848404
"212595_s_at","DAZAP2","9802",0.11,0.751,0.426,1.32,0.289,0.00818,0.452,0.261,0.784,"grey",0.281,"grey",0.958607314841775,19.6629126789471,9.29448805550453,10.3684246234426,-1.07393656793806,2.08724669632868,1.77300917589388,0.881793594838624,0.891215581055259,-0.00942198621663515
"212607_at","AKT3","10000",0.628,1.06,0.608,1.86,0.286,0.447,0.838,0.505,1.39,"turquoise",0.258,"turquoise",0.202040356262804,47.3165809515056,23.7834162445682,23.5331647069374,0.250251537630788,0.349692476868063,36.7942301187394,19.7366861407029,17.0575439780365,2.67914216266635
"212608_s_at","212608_s_at","212608_s_at",0.674,1.15,0.661,2.01,0.283,0.604,1.01,0.607,1.67,"turquoise",0.258,"turquoise",0.171340103464680,41.4980651109312,31.8409956757299,9.6570694352013,22.1839262405286,0.218963061378868,11.9258300477471,6.0627857004618,5.86304434728533,0.199741353176469
"212609_s_at","SDCCAG8","10806",0.142,0.651,0.372,1.14,0.285,0.842,0.959,0.578,1.59,"grey",0.259,"grey",0.847711655616944,23.0623478974817,14.6593169404062,8.40303095707549,6.25628598333073,0.0746879085003505,12.6684183947652,9.00123475296403,3.66718364180115,5.33405111116288
"212616_at","FLJ12178","80205",0.348,0.941,0.54,1.64,0.283,0.914,0.995,0.6,1.65,"grey",0.258,"grey",0.458420756053419,10.846369959676,7.77111765836605,3.07525230130995,4.6958653570561,0.0390538042661686,1.46949528420683,1.02058865212499,0.448906632081839,0.571682020043148
"212621_at","KIAA0286","23306",0.996,1.26,0.716,2.22,0.289,0.372,1.54,0.93,2.56,"brown",0.259,"brown",0.00174066157630127,22.8132715961939,9.5029251743406,13.3103464218533,-3.80742124751275,0.429457060118102,27.3102899812192,6.18269394545286,21.1275960357664,-14.9449020903135
"212624_s_at","CHN1","1123",0.0517,1.94,1.1,3.43,0.291,0.816,0.726,0.436,1.21,"turquoise",0.26,"turquoise",1.28650945690606,212.90499918055,192.351670160685,20.5533290198653,171.798341140820,0.0883098412461389,204.710080082984,186.225652086429,18.4844279965555,167.741224089874
"212625_at","STX10","8677",0.0794,2.13,1.18,3.87,0.304,0.865,1.17,0.704,1.93,"grey",0.257,"grey",1.10017949757290,13.1344885156719,4.15417737317095,8.98031114250094,-4.82613376933,0.0629838925351858,13.7741229429444,5.37337057617936,8.400752366765,-3.02738179058564
"212631_at","212631_at","212631_at",0.782,0.876,0.499,1.54,0.287,0.00151,0.49,0.289,0.83,"grey",0.269,"grey",0.106793246940152,19.7484526390098,3.71023755341199,16.0382150855978,-12.3279775321858,2.82102305270683,11.4913078599365,1.34439537430081,10.1469124856357,-8.80251711133489
"212632_at","212632_at","212632_at",0.626,0.878,0.5,1.54,0.287,0.0393,0.561,0.333,0.942,"turquoise",0.265,"turquoise",0.203425666789570,42.0646185428945,29.5201344702578,12.5444840726367,16.9756503976211,1.40560744962457,24.3392985307847,17.2273443562652,7.11195417451948,10.1153901817458
"212636_at","QKI","9444",0.14,0.627,0.353,1.11,0.293,0.311,1.04,0.624,1.72,"grey",0.259,"grey",0.853871964321762,25.9521858560561,14.2013891345244,11.7507967215317,2.45059241299273,0.507239610973162,16.2518774014231,9.18928260774927,7.06259479367379,2.12668781407548
"212642_s_at","HIVEP2","3097",0.768,1,0.576,1.75,0.284,0.396,1.08,0.644,1.81,"turquoise",0.263,"turquoise",0.114638779968488,119.033078036302,108.676423156271,10.3566548800309,98.3197682762404,0.402304814074488,66.5152010399099,60.875189755227,5.64001128468288,55.2351784705441
"212646_at","RAFTLIN","23180",0.948,1.3,0.743,2.29,0.287,0.163,1.6,0.953,2.68,"grey",0.264,"grey",0.0231916626619338,14.8180334412372,6.87728570549282,7.94074773574442,-1.06346203025160,0.787812395596042,4.8456818402033,1.9181827571628,2.92749908304049,-1.00931632587769
"212647_at","RRAS","6237",0.849,0.801,0.459,1.4,0.284,0.0797,1.29,0.779,2.15,"blue",0.259,"blue",0.0710923097560473,92.8561539771634,60.8347168185049,32.0214371586585,28.8132796598464,1.09854167860389,32.9113242081356,11.9467949084562,20.9645292996793,-9.01773439122312
"212652_s_at","SNX4","8723",0.996,0.789,0.452,1.38,0.284,0.565,1.14,0.691,1.89,"grey",0.257,"grey",0.00174066157630127,14.2875266191386,7.92936657498667,6.35816004415196,1.57120653083472,0.247951552180561,0.960711368578156,0.442253990270032,0.518457378308124,-0.076203388038092
"212655_at","BDG29","23174",0.0602,0.683,0.389,1.2,0.287,0.457,0.891,0.538,1.48,"grey",0.257,"grey",1.22040350874218,16.0816900377567,11.4673502901272,4.61433974762954,6.85301054249762,0.340083799930150,13.5350154454427,9.55110082455123,3.98391462089143,5.5671862036598
"212658_at","LHFPL2","10184",0.552,1.12,0.641,1.96,0.285,0.935,1.05,0.632,1.74,"blue",0.258,"blue",0.258060922270801,85.4497642699497,65.2684203714173,20.1813438985324,45.0870764728849,0.0291883891274822,72.3888493299121,52.2944692895413,20.0943800403708,32.2000892491705
"212660_at","PHF15","23338",0.825,1.51,0.864,2.64,0.285,0.255,0.883,0.531,1.47,"turquoise",0.26,"turquoise",0.083546051450075,47.9486969945769,37.9072597351523,10.0414372594246,27.8658224757276,0.593459819566045,10.0849220935468,6.93774889672243,3.14717319682437,3.79057569989806
"212664_at","TUBB5","10382",0.0951,1.33,0.763,2.33,0.285,0.923,0.729,0.437,1.22,"green",0.261,"green",1.02181948306259,125.849405363469,27.6550181164685,98.194387247,-70.5393691305315,0.0347982989740879,112.728363804151,22.3204845192810,90.4078792848702,-68.0873947655892
"212677_s_at","KIAA0582","23177",0.97,1.03,0.589,1.81,0.286,0.463,0.929,0.561,1.54,"turquoise",0.257,"turquoise",0.0132282657337552,70.9987526535105,43.2274685533551,27.7712841001554,15.4561844531998,0.334419008982047,17.8845301087943,7.04929577995608,10.8352343288382,-3.78593854888211
"212681_at","EPB41L3","23136",0.39,1.16,0.664,2.02,0.284,0.655,0.797,0.482,1.32,"turquoise",0.257,"turquoise",0.408935392973501,40.7506140989772,27.9764321049701,12.7741819940072,15.2022501109629,0.183758700008217,65.7633659105573,56.3631054633889,9.40026044716846,46.9628450162204
"212685_s_at","TBL2","26608",0.761,1.29,0.737,2.25,0.284,0.444,1.26,0.761,2.09,"grey",0.257,"grey",0.118615343229427,14.4996842923008,5.56550307059002,8.93418122171076,-3.36867815112073,0.35261702988538,5.60897629061469,3.28836087408241,2.32061541653229,0.967745457550118
"212686_at","PPM1H","57460",0.124,1.24,0.71,2.17,0.284,0.923,1.16,0.689,1.95,"turquoise",0.266,"turquoise",0.906578314837765,236.373527174398,210.85144058006,25.5220865943382,185.329353985722,0.0347982989740879,181.539674224568,162.197818089247,19.3418561353209,142.855961953926
"212687_at","LIMS1","3987",0.906,0.885,0.507,1.54,0.284,0.588,0.725,0.437,1.2,"grey",0.258,"grey",0.0428718023231869,15.0603372089974,8.02204958255305,7.03828762644434,0.983761956108713,0.230622673923862,36.6030299675839,14.6031367287872,21.9998932387966,-7.39675651000938
"212688_at","PIK3CB","5291",0.981,0.69,0.39,1.22,0.291,0.783,0.915,0.549,1.52,"turquoise",0.26,"turquoise",0.0083309926200515,155.402097927815,138.051739085755,17.3503588420596,120.701380243695,0.106238237942057,41.784072889409,36.960051501072,4.82402138833696,32.1360301127351
"212690_at","DDHD2","23259",0.277,1.21,0.69,2.11,0.285,0.179,0.887,0.536,1.47,"turquoise",0.257,"turquoise",0.557520230935551,149.034746915834,124.635470872736,24.3992760430984,100.236194829637,0.747146969020107,109.094994697483,94.1053931972489,14.9896015002339,79.115791697015
"212691_at","NUP188","23511",0.542,1.25,0.716,2.2,0.286,0.731,0.804,0.479,1.35,"brown",0.264,"brown",0.266000713461613,28.5552568581242,12.242861230972,16.3123956271522,-4.06953439618024,0.136082623042140,16.9546537886344,2.92035642892698,14.0342973597074,-11.1139409307804
"212693_at","MDN1","23195",0.895,0.88,0.501,1.54,0.287,0.527,1.22,0.731,2.02,"grey",0.26,"grey",0.048176964684088,15.3250379298641,4.75511154765469,10.5699263822094,-5.81481483455472,0.278189384787453,16.1411300214332,4.80902199662934,11.3321080248039,-6.52308602817456
"212695_at","CRY2","1408",0.188,0.57,0.317,1.02,0.299,0.201,0.775,0.461,1.3,"turquoise",0.265,"turquoise",0.72584215073632,91.5572155064204,66.5106650301774,25.046550476243,41.4641145539343,0.696803942579511,82.7054429755637,60.5742684878008,22.1311744877629,38.4430940000379
"212699_at","SCAMP5","192683",0.834,1.49,0.846,2.61,0.287,0.728,0.847,0.508,1.41,"turquoise",0.261,"turquoise",0.0788339493622613,157.208482724399,122.679481533885,34.5290011905136,88.1504803433713,0.137868620686963,196.347261381776,169.447227994804,26.9000333869722,142.547194607831
"212701_at","212701_at","212701_at",0.785,1.09,0.62,1.9,0.286,0.777,0.996,0.602,1.65,"turquoise",0.257,"turquoise",0.105130343254747,36.8496200370633,27.8083400754719,9.04127996159141,18.7670601138805,0.109578981199086,17.4536157592263,15.0769460719642,2.37666968726219,12.7002763847020
"212703_at","TLN2","83660",0.0325,1.38,0.79,2.41,0.284,0.597,0.895,0.538,1.49,"turquoise",0.26,"turquoise",1.48811663902113,111.474496983448,95.1810637477483,16.2934332357000,78.8876305120483,0.224025668870631,81.7452722263542,68.1102025058228,13.6350697205313,54.4751327852915
"212704_at","ZCCHC11","23318",0.738,1,0.574,1.75,0.285,0.076,0.703,0.414,1.19,"grey",0.269,"grey",0.131943638176958,19.6179196726032,8.08790815027943,11.5300115223238,-3.44210337204434,1.11918640771921,4.47750230849193,2.24167355593484,2.23582875255710,0.00584480337774451
"212713_at","MFAP4","4239",0.000791,1.79,0.872,3.68,0.367,0.714,1.31,0.788,2.19,"grey",0.261,"grey",3.10182351650232,16.4558194120245,15.7931230506781,0.662696361346411,15.1304266893317,0.146301788223826,3.98966750176272,1.82842253590139,2.16124496586132,-0.332822429959931
"212714_at","LOC113251","113251",0.433,0.485,0.275,0.856,0.289,0.263,1.4,0.84,2.34,"grey",0.261,"grey",0.363512103646635,26.9514497252226,7.75853846104944,19.1929112641731,-11.4343728031237,0.580044251510242,3.24056549673543,1.47741759585170,1.76314790088373,-0.285730305032025
"212719_at","PLEKHE1","23239",0.298,0.82,0.465,1.45,0.289,0.469,0.809,0.482,1.36,"grey",0.264,"grey",0.525783735923745,48.0091435227845,25.5734245585562,22.4357189642283,3.13770559432798,0.328827157284917,30.9770377427458,18.8858652925942,12.0911724501517,6.79469284244247
"212721_at","SFRS12","140890",0.295,0.733,0.419,1.28,0.286,0.735,1.02,0.607,1.73,"turquoise",0.267,"turquoise",0.530177984021837,39.015472426494,25.7800051151838,13.2354673113102,12.5445378038736,0.133712660915805,14.2829378703932,8.57101903895945,5.71191883143371,2.85910020752574
"212726_at","PHF2","5253",0.804,1.04,0.597,1.82,0.285,0.926,1.08,0.653,1.79,"brown",0.257,"brown",0.0947439512515487,31.0589133086004,15.2301442478366,15.8287690607638,-0.598624812927216,0.0333890133180656,8.82448250780691,2.13680731418276,6.68767519362415,-4.55086787944138
"212731_at","LOC157567","157567",0.686,0.751,0.427,1.32,0.288,0.244,0.93,0.557,1.55,"turquoise",0.261,"turquoise",0.163675884293248,125.793155209496,95.2835038245718,30.5096513849246,64.7738524396472,0.61261017366127,71.7281345980821,48.7250350215038,23.0030995765783,25.7219354449255
"212736_at","BC008967","89927",0.684,1.8,1.02,3.17,0.289,0.74,0.858,0.515,1.43,"turquoise",0.261,"turquoise",0.164943898279884,86.2920129871927,63.0506840613159,23.2413289258768,39.8093551354391,0.130768280269024,39.1820306304154,32.3977247859458,6.7843058444696,25.6134189414762
"212737_at","GM2A","2760",0.411,0.934,0.536,1.63,0.284,0.248,0.713,0.428,1.19,"blue",0.261,"blue",0.386158178123931,34.9391508166737,29.128075195075,5.81107562159869,23.3169995734763,0.605548319173784,45.8365995730986,37.9921014567375,7.84449811636107,30.1476033403765
"212750_at","PPP1R16B","26051",0.179,1.58,0.899,2.78,0.288,0.997,0.809,0.487,1.34,"turquoise",0.258,"turquoise",0.747146969020107,232.468011154661,196.880943928354,35.5870672263073,161.293876702046,0.00130484168834428,207.555802524555,180.567996451113,26.9878060734425,153.580190377670
"212757_s_at","CAMK2G","818",0.18,1.17,0.669,2.04,0.285,0.194,0.604,0.356,1.02,"turquoise",0.269,"turquoise",0.744727494896694,126.248963178814,99.8150808605328,26.4338823182808,73.381198542252,0.712198270069774,179.531388929267,152.459749541228,27.0716393880392,125.388110153188
"212764_at","TCF8","6935",0.0549,0.532,0.298,0.95,0.296,0.605,1.03,0.623,1.71,"grey",0.258,"grey",1.26042765554991,12.5807707806723,8.71493420946027,3.86583657121198,4.84909763824829,0.218244625347531,11.5911373814371,7.22020990313887,4.37092747829823,2.84928242484064
"212771_at","C10orf38","221061",0.714,1.11,0.633,1.96,0.288,0.257,0.57,0.338,0.961,"grey",0.267,"grey",0.146301788223826,64.7699963798122,24.0920591323254,40.6779372474868,-16.5858781151614,0.590066876668705,93.442364736594,16.8106485094738,76.6317162271202,-59.8210677176464
"212772_s_at","ABCA2","20",0.574,0.986,0.562,1.73,0.287,0.934,0.923,0.558,1.53,"green",0.257,"green",0.241088107602026,68.1538011233467,41.1175206602461,27.0362804631006,14.0812401971455,0.0296531237699066,45.9741270608502,28.7140953430938,17.2600317177564,11.4540636253374
"212774_at","ZNF238","10472",0.627,0.853,0.487,1.5,0.287,0.227,0.669,0.391,1.15,"grey",0.274,"grey",0.202732459169284,31.0129458407773,16.1897609547718,14.8231848860055,1.36657606876629,0.643974142806877,51.1562474660422,19.6010509761908,31.5551964898514,-11.9541455136606
"212779_at","KIAA1109","84162",0.186,1.02,0.581,1.78,0.285,0.47,0.988,0.597,1.63,"turquoise",0.257,"turquoise",0.730487055782084,84.4823942440222,61.8530045145247,22.6293897294975,39.2236147850271,0.327902142064283,64.9253362825687,51.3559482213163,13.5693880612524,37.7865601600639
